Journey_ID,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Planned Journey Duration,Journey Status,Reason for Delay
16573,London Euston,Manchester Piccadilly,2024-04-12,05:00:00,06:50:00,06:50:00,110.0,On Time,
16574,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,05:00:00,05:30:00,05:30:00,30.0,On Time,
16575,London Euston,Birmingham New Street,2024-04-12,05:15:00,06:35:00,06:35:00,80.0,On Time,
16576,London Euston,Birmingham New Street,2024-04-11,08:15:00,09:35:00,09:35:00,80.0,On Time,
16577,London Paddington,Reading,2024-04-11,08:30:00,09:30:00,09:30:00,60.0,On Time,
16578,London Paddington,Reading,2024-04-11,07:45:00,08:45:00,08:45:00,60.0,On Time,
16579,London Kings Cross,York,2024-04-11,07:45:00,09:35:00,09:35:00,110.0,On Time,
16580,London Paddington,Reading,2024-04-11,08:45:00,09:45:00,09:45:00,60.0,On Time,
16581,London Paddington,Reading,2024-04-12,05:45:00,06:45:00,06:45:00,60.0,On Time,
16582,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,06:00:00,06:30:00,06:30:00,30.0,On Time,
16583,London Paddington,Reading,2024-04-11,09:15:00,10:15:00,10:15:00,60.0,On Time,
16584,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,06:15:00,06:45:00,,30.0,Cancelled,Signal Failure
16585,London Paddington,Reading,2024-04-12,06:15:00,07:15:00,07:15:00,60.0,On Time,
16586,London Kings Cross,York,2024-04-12,06:15:00,08:05:00,08:05:00,110.0,On Time,
16587,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,07:15:00,07:45:00,07:45:00,30.0,On Time,
16588,London Euston,Birmingham New Street,2024-04-12,06:30:00,07:50:00,07:50:00,80.0,On Time,
16589,Birmingham New Street,London St Pancras,2024-04-12,06:30:00,07:50:00,07:50:00,80.0,On Time,
16590,London Paddington,Oxford,2024-04-12,07:45:00,09:15:00,09:15:00,90.0,On Time,
16591,London Paddington,Reading,2024-04-12,07:45:00,08:45:00,08:45:00,60.0,On Time,
16592,London Kings Cross,York,2024-04-12,07:45:00,09:35:00,09:35:00,110.0,On Time,
16593,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,06:45:00,07:15:00,07:15:00,30.0,On Time,
16594,London St Pancras,Birmingham New Street,2024-04-12,06:45:00,08:05:00,08:05:00,80.0,On Time,
16595,Birmingham New Street,London St Pancras,2024-04-12,07:00:00,08:20:00,08:20:00,80.0,On Time,
16596,Oxford,Bristol Temple Meads,2024-04-12,07:00:00,08:15:00,08:15:00,75.0,On Time,
16597,London Paddington,Reading,2024-04-12,07:00:00,08:00:00,08:00:00,60.0,On Time,
16598,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,07:30:00,08:00:00,08:00:00,30.0,On Time,
16599,York,Doncaster,2024-04-12,07:30:00,08:00:00,08:00:00,30.0,On Time,
16600,London Kings Cross,York,2024-04-12,07:30:00,09:20:00,09:20:00,110.0,On Time,
16601,Reading,Swindon,2024-04-12,07:30:00,08:15:00,08:15:00,45.0,On Time,
16602,London St Pancras,Birmingham New Street,2024-04-12,07:45:00,09:05:00,09:05:00,80.0,On Time,
16603,Liverpool Lime Street,London Euston,2024-04-12,08:00:00,10:15:00,11:15:00,135.0,Delayed,Weather
16604,London St Pancras,Birmingham New Street,2024-04-12,08:00:00,09:20:00,09:20:00,80.0,On Time,
16605,Manchester Piccadilly,Sheffield,2024-04-11,11:00:00,11:45:00,11:45:00,45.0,On Time,
16606,London St Pancras,Birmingham New Street,2024-04-11,11:00:00,12:20:00,,80.0,Cancelled,Signal Failure
16607,London Euston,Birmingham New Street,2024-04-12,08:15:00,09:35:00,09:35:00,80.0,On Time,
16608,London St Pancras,Birmingham New Street,2024-04-11,11:30:00,12:50:00,12:50:00,80.0,On Time,
16609,London St Pancras,Birmingham New Street,2024-04-11,11:45:00,13:05:00,13:05:00,80.0,On Time,
16610,London Kings Cross,York,2024-04-12,08:45:00,10:35:00,10:35:00,110.0,On Time,
16611,London Euston,Birmingham New Street,2024-04-11,11:45:00,13:05:00,13:05:00,80.0,On Time,
16612,London Paddington,Reading,2024-04-12,08:45:00,09:45:00,09:45:00,60.0,On Time,
16613,London Euston,Birmingham New Street,2024-04-12,09:00:00,10:20:00,10:20:00,80.0,On Time,
16614,London Kings Cross,York,2024-04-12,09:00:00,10:50:00,10:50:00,110.0,On Time,
16615,London Paddington,Reading,2024-04-12,09:00:00,10:00:00,10:00:00,60.0,On Time,
16616,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,09:00:00,09:30:00,09:30:00,30.0,On Time,
16617,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,09:15:00,09:45:00,09:45:00,30.0,On Time,
16618,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,09:30:00,10:00:00,10:00:00,30.0,On Time,
16619,London Kings Cross,York,2024-04-12,09:30:00,11:20:00,,110.0,Cancelled,Traffic
16620,London Kings Cross,York,2024-04-12,09:45:00,11:35:00,11:39:00,110.0,Delayed,Signal Failure
16621,London Euston,Birmingham New Street,2024-04-11,13:00:00,14:20:00,14:20:00,80.0,On Time,
16622,Manchester Piccadilly,Liverpool Lime Street,2024-04-11,13:15:00,13:45:00,13:45:00,30.0,On Time,
16623,London Euston,Birmingham New Street,2024-04-12,10:30:00,11:50:00,11:50:00,80.0,On Time,
16624,London Euston,Birmingham New Street,2024-04-12,10:45:00,12:05:00,12:05:00,80.0,On Time,
16625,London Paddington,Reading,2024-04-11,14:00:00,15:00:00,15:00:00,60.0,On Time,
16626,London St Pancras,Birmingham New Street,2024-04-12,11:00:00,12:20:00,12:20:00,80.0,On Time,
16627,York,Edinburgh,2024-04-11,14:45:00,17:15:00,17:15:00,150.0,On Time,
16628,London Kings Cross,York,2024-04-11,14:45:00,16:35:00,16:35:00,110.0,On Time,
16629,London Paddington,Reading,2024-04-11,15:30:00,16:30:00,16:30:00,60.0,On Time,
16630,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,12:30:00,13:00:00,13:00:00,30.0,On Time,
16631,London Euston,Birmingham New Street,2024-04-11,15:30:00,16:50:00,16:50:00,80.0,On Time,
16632,London Euston,Birmingham New Street,2024-04-11,15:45:00,17:05:00,17:05:00,80.0,On Time,
16633,York,Edinburgh,2024-04-11,15:45:00,18:15:00,18:15:00,150.0,On Time,
16634,London Euston,Birmingham New Street,2024-04-12,13:15:00,14:35:00,14:35:00,80.0,On Time,
16635,London Paddington,Reading,2024-04-12,13:15:00,14:15:00,14:15:00,60.0,On Time,
16636,London Kings Cross,York,2024-04-12,13:15:00,15:05:00,15:05:00,110.0,On Time,
16637,London Euston,Birmingham New Street,2024-04-11,16:15:00,17:35:00,17:35:00,80.0,On Time,
16638,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,13:15:00,13:45:00,13:45:00,30.0,On Time,
16639,Manchester Piccadilly,London Euston,2024-04-11,15:30:00,17:20:00,17:50:00,110.0,Delayed,Staffing
16640,London Euston,Birmingham New Street,2024-04-11,16:30:00,17:50:00,17:50:00,80.0,On Time,
16641,London Paddington,Reading,2024-04-11,16:30:00,17:30:00,17:30:00,60.0,On Time,
16642,Liverpool Lime Street,Leeds,2024-04-11,16:30:00,18:00:00,18:00:00,90.0,On Time,
16643,London St Pancras,Birmingham New Street,2024-04-11,17:00:00,18:20:00,18:20:00,80.0,On Time,
16644,London Paddington,Reading,2024-04-11,17:00:00,18:00:00,18:00:00,60.0,On Time,
16645,London Euston,Birmingham New Street,2024-04-11,17:00:00,18:20:00,18:20:00,80.0,On Time,
16646,London Euston,Manchester Piccadilly,2024-04-11,17:00:00,18:50:00,18:50:00,110.0,On Time,
16647,London Paddington,Reading,2024-04-11,17:15:00,18:15:00,18:15:00,60.0,On Time,
16648,London Euston,Birmingham New Street,2024-04-11,17:15:00,18:35:00,18:35:00,80.0,On Time,
16649,Birmingham New Street,London Paddington,2024-04-11,17:15:00,18:45:00,18:45:00,90.0,On Time,
16650,London St Pancras,Birmingham New Street,2024-04-11,17:15:00,18:35:00,18:35:00,80.0,On Time,
16651,Liverpool Lime Street,London Euston,2024-04-12,15:30:00,17:45:00,17:53:00,135.0,Delayed,Staffing
16652,London Paddington,Reading,2024-04-12,15:00:00,16:00:00,16:00:00,60.0,On Time,
16653,London Paddington,Reading,2024-04-12,15:30:00,16:30:00,16:30:00,60.0,On Time,
16654,Birmingham New Street,York,2024-04-11,18:30:00,20:15:00,20:15:00,105.0,On Time,
16655,London Euston,Birmingham New Street,2024-04-12,15:30:00,16:50:00,16:50:00,80.0,On Time,
16656,Liverpool Lime Street,Crewe,2024-04-11,18:45:00,19:20:00,19:20:00,35.0,On Time,
16657,London Kings Cross,York,2024-04-12,15:45:00,17:35:00,17:35:00,110.0,On Time,
16658,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,16:00:00,16:30:00,16:30:00,30.0,On Time,
16659,London Euston,Birmingham New Street,2024-04-12,16:00:00,17:20:00,17:20:00,80.0,On Time,
16660,London St Pancras,Birmingham New Street,2024-04-11,19:00:00,20:20:00,20:20:00,80.0,On Time,
16661,London Kings Cross,York,2024-04-12,16:00:00,17:50:00,17:50:00,110.0,On Time,
16662,London Euston,Birmingham New Street,2024-04-12,16:15:00,17:35:00,17:35:00,80.0,On Time,
16663,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,16:15:00,16:45:00,16:45:00,30.0,On Time,
16664,London Kings Cross,Liverpool Lime Street,2024-04-12,16:15:00,18:30:00,18:30:00,135.0,On Time,
16665,London Kings Cross,York,2024-04-11,19:45:00,21:35:00,21:35:00,110.0,On Time,
16666,London Paddington,Reading,2024-04-11,20:00:00,21:00:00,21:00:00,60.0,On Time,
16667,London Kings Cross,York,2024-04-12,17:00:00,18:50:00,18:50:00,110.0,On Time,
16668,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,17:15:00,17:45:00,17:45:00,30.0,On Time,
16669,London Euston,Birmingham New Street,2024-04-12,17:15:00,18:35:00,18:35:00,80.0,On Time,
16670,London St Pancras,Birmingham New Street,2024-04-11,20:30:00,21:50:00,21:50:00,80.0,On Time,
16671,London Euston,Birmingham New Street,2024-04-11,20:45:00,22:05:00,22:05:00,80.0,On Time,
16672,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,18:45:00,19:15:00,19:15:00,30.0,On Time,
16673,London St Pancras,Birmingham New Street,2024-04-12,17:45:00,19:05:00,19:05:00,80.0,On Time,
16674,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,17:45:00,18:15:00,18:15:00,30.0,On Time,
16675,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,18:30:00,19:00:00,19:00:00,30.0,On Time,
16676,London Euston,Birmingham New Street,2024-04-12,18:30:00,19:50:00,19:50:00,80.0,On Time,
16677,London Paddington,Reading,2024-04-11,21:30:00,22:30:00,22:30:00,60.0,On Time,
16678,London St Pancras,Birmingham New Street,2024-04-12,18:45:00,20:05:00,20:05:00,80.0,On Time,
16679,London Kings Cross,York,2024-04-12,17:45:00,19:35:00,19:35:00,110.0,On Time,
16680,Birmingham New Street,Nuneaton,2024-04-12,18:45:00,19:05:00,19:05:00,20.0,On Time,
16681,London Euston,Manchester Piccadilly,2024-04-12,18:45:00,20:35:00,20:35:00,110.0,On Time,
16682,Liverpool Lime Street,Crewe,2024-04-12,18:45:00,19:20:00,19:20:00,35.0,On Time,
16683,Liverpool Lime Street,Leeds,2024-04-11,22:00:00,23:30:00,23:30:00,90.0,On Time,
16684,London Kings Cross,York,2024-04-12,19:45:00,21:35:00,21:35:00,110.0,On Time,
16685,London Kings Cross,York,2024-04-12,20:00:00,21:50:00,21:50:00,110.0,On Time,
16686,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,20:15:00,20:45:00,20:45:00,30.0,On Time,
16687,Manchester Piccadilly,Sheffield,2024-04-12,20:15:00,21:00:00,21:00:00,45.0,On Time,
16688,London St Pancras,Birmingham New Street,2024-04-12,21:00:00,22:20:00,22:20:00,80.0,On Time,
16689,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,00:15:00,00:45:00,00:45:00,30.0,On Time,
16690,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,21:30:00,22:00:00,22:00:00,30.0,On Time,
16691,London St Pancras,Birmingham New Street,2024-04-12,22:00:00,23:20:00,23:20:00,80.0,On Time,
16692,London Kings Cross,York,2024-04-12,01:00:00,02:50:00,02:50:00,110.0,On Time,
16693,Birmingham New Street,Liverpool Lime Street,2024-04-12,22:15:00,23:45:00,23:45:00,90.0,On Time,
16694,London Euston,Birmingham New Street,2024-04-13,22:30:00,23:50:00,23:50:00,80.0,On Time,
16695,Liverpool Lime Street,Leeds,2024-04-12,22:30:00,00:00:00,00:00:00,90.0,On Time,
16696,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,01:45:00,02:15:00,02:15:00,30.0,On Time,
16697,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,02:00:00,02:30:00,02:30:00,30.0,On Time,
16698,London Paddington,Reading,2024-04-12,02:00:00,03:00:00,03:00:00,60.0,On Time,
16699,London Euston,Birmingham New Street,2024-04-12,02:15:00,03:35:00,,80.0,Cancelled,Traffic
16700,London Paddington,Reading,2024-04-12,23:15:00,00:15:00,00:15:00,60.0,On Time,
16701,London Euston,Birmingham New Street,2024-04-13,23:30:00,00:50:00,00:50:00,80.0,On Time,
16702,Liverpool Lime Street,London Euston,2024-04-13,23:30:00,01:45:00,01:45:00,135.0,On Time,
16703,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,02:30:00,03:00:00,03:00:00,30.0,On Time,
16704,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,02:45:00,03:15:00,03:15:00,30.0,On Time,
16705,London Kings Cross,York,2024-04-13,23:45:00,01:35:00,01:35:00,110.0,On Time,
16706,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,00:00:00,00:30:00,,30.0,Cancelled,Weather
16707,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,00:15:00,00:45:00,00:45:00,30.0,On Time,
16708,Manchester Piccadilly,London Euston,2024-04-12,03:30:00,05:20:00,05:37:00,110.0,Delayed,Weather
16709,Birmingham New Street,Reading,2024-04-12,03:30:00,05:00:00,05:00:00,90.0,On Time,
16710,London Euston,Birmingham New Street,2024-04-12,03:45:00,05:05:00,05:05:00,80.0,On Time,
16711,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,01:00:00,01:30:00,01:30:00,30.0,On Time,
16712,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,04:30:00,05:00:00,05:00:00,30.0,On Time,
16713,London Paddington,Reading,2024-04-13,01:30:00,02:30:00,02:30:00,60.0,On Time,
16714,Manchester Piccadilly,London Paddington,2024-04-12,04:30:00,06:45:00,06:45:00,135.0,On Time,
16715,London Paddington,Reading,2024-04-12,04:30:00,05:30:00,05:30:00,60.0,On Time,
16716,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,04:45:00,05:15:00,05:15:00,30.0,On Time,
16717,York,Durham,2024-04-13,01:45:00,02:35:00,02:35:00,50.0,On Time,
16718,London St Pancras,Birmingham New Street,2024-04-13,01:45:00,03:05:00,03:05:00,80.0,On Time,
16719,Liverpool Lime Street,London Euston,2024-04-12,05:00:00,07:15:00,07:15:00,135.0,On Time,
16720,London Paddington,Reading,2024-04-12,05:15:00,06:15:00,06:15:00,60.0,On Time,
16721,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,05:15:00,05:45:00,05:45:00,30.0,On Time,
16722,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,02:30:00,03:00:00,03:00:00,30.0,On Time,
16723,Liverpool Lime Street,London Euston,2024-04-12,09:30:00,11:45:00,12:05:00,135.0,Delayed,Traffic
16724,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,06:00:00,06:30:00,06:30:00,30.0,On Time,
16725,London Paddington,Reading,2024-04-13,03:15:00,04:15:00,04:15:00,60.0,On Time,
16726,York,Doncaster,2024-04-12,06:30:00,07:00:00,07:00:00,30.0,On Time,
16727,London Kings Cross,York,2024-04-13,03:30:00,05:20:00,05:20:00,110.0,On Time,
16728,Manchester Piccadilly,Sheffield,2024-04-13,03:45:00,04:30:00,04:30:00,45.0,On Time,
16729,London Euston,Birmingham New Street,2024-04-13,03:45:00,05:05:00,05:05:00,80.0,On Time,
16730,London Euston,Birmingham New Street,2024-04-12,07:15:00,08:35:00,08:35:00,80.0,On Time,
16731,London Euston,Birmingham New Street,2024-04-13,04:15:00,05:35:00,05:35:00,80.0,On Time,
16732,London Euston,Manchester Piccadilly,2024-04-12,07:45:00,09:35:00,09:35:00,110.0,On Time,
16733,Liverpool Lime Street,Crewe,2024-04-12,07:30:00,08:05:00,08:05:00,35.0,On Time,
16734,Birmingham New Street,London St Pancras,2024-04-12,07:45:00,09:05:00,09:05:00,80.0,On Time,
16735,London Kings Cross,York,2024-04-12,08:00:00,09:50:00,09:50:00,110.0,On Time,
16736,London Euston,Manchester Piccadilly,2024-04-12,08:00:00,09:50:00,,110.0,Cancelled,Weather
16737,Manchester Piccadilly,Sheffield,2024-04-13,05:00:00,05:45:00,05:45:00,45.0,On Time,
16738,Birmingham New Street,London Euston,2024-04-12,08:00:00,09:20:00,10:12:00,80.0,Delayed,Weather
16739,London Paddington,Reading,2024-04-12,08:00:00,09:00:00,09:00:00,60.0,On Time,
16740,London Euston,Birmingham New Street,2024-04-13,05:15:00,06:35:00,06:35:00,80.0,On Time,
16741,London Euston,Manchester Piccadilly,2024-04-13,05:30:00,07:20:00,07:20:00,110.0,On Time,
16742,London St Pancras,Birmingham New Street,2024-04-13,05:30:00,06:50:00,06:50:00,80.0,On Time,
16743,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,05:30:00,06:00:00,06:00:00,30.0,On Time,
16744,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,08:45:00,09:15:00,09:15:00,30.0,On Time,
16745,Manchester Piccadilly,Leeds,2024-04-12,09:00:00,09:45:00,12:14:00,45.0,Delayed,Signal Failure
16746,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,09:00:00,09:30:00,09:30:00,30.0,On Time,
16747,London Kings Cross,York,2024-04-13,06:15:00,08:05:00,08:05:00,110.0,On Time,
16748,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,06:15:00,06:45:00,06:45:00,30.0,On Time,
16749,London Paddington,Reading,2024-04-12,09:15:00,10:15:00,10:15:00,60.0,On Time,
16750,Reading,Oxford,2024-04-13,06:15:00,06:40:00,06:40:00,25.0,On Time,
16751,Birmingham New Street,London St Pancras,2024-04-13,06:30:00,07:50:00,07:50:00,80.0,On Time,
16752,London Euston,Birmingham New Street,2024-04-13,06:30:00,07:50:00,07:50:00,80.0,On Time,
16753,London St Pancras,Birmingham New Street,2024-04-13,06:30:00,07:50:00,07:50:00,80.0,On Time,
16754,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,06:30:00,07:00:00,07:00:00,30.0,On Time,
16755,London Paddington,Reading,2024-04-13,07:45:00,08:45:00,08:45:00,60.0,On Time,
16756,London Kings Cross,York,2024-04-13,07:45:00,09:35:00,09:35:00,110.0,On Time,
16757,London Paddington,Reading,2024-04-12,09:45:00,10:45:00,10:45:00,60.0,On Time,
16758,London Kings Cross,York,2024-04-13,06:45:00,08:35:00,08:35:00,110.0,On Time,
16759,London Paddington,Oxford,2024-04-13,07:45:00,09:15:00,09:15:00,90.0,On Time,
16760,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,07:15:00,07:45:00,07:45:00,30.0,On Time,
16761,London St Pancras,Birmingham New Street,2024-04-13,07:30:00,08:50:00,08:50:00,80.0,On Time,
16762,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,07:30:00,08:00:00,08:00:00,30.0,On Time,
16763,London Kings Cross,York,2024-04-13,07:30:00,09:20:00,09:20:00,110.0,On Time,
16764,York,Doncaster,2024-04-13,07:30:00,08:00:00,08:00:00,30.0,On Time,
16765,Reading,Swindon,2024-04-13,07:30:00,08:15:00,08:15:00,45.0,On Time,
16766,London St Pancras,Birmingham New Street,2024-04-12,09:45:00,11:05:00,11:05:00,80.0,On Time,
16767,Manchester Piccadilly,London Euston,2024-04-13,08:00:00,09:50:00,10:43:00,110.0,Delayed,Weather
16768,London Kings Cross,York,2024-04-13,08:00:00,09:50:00,,110.0,Cancelled,Traffic
16769,Liverpool Lime Street,London Euston,2024-04-13,08:00:00,10:15:00,10:54:00,135.0,Delayed,Weather
16770,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,11:15:00,11:45:00,11:45:00,30.0,On Time,
16771,London Euston,Birmingham New Street,2024-04-13,08:30:00,09:50:00,09:50:00,80.0,On Time,
16772,London Paddington,Reading,2024-04-13,08:45:00,09:45:00,09:45:00,60.0,On Time,
16773,London St Pancras,Birmingham New Street,2024-04-12,11:45:00,13:05:00,13:05:00,80.0,On Time,
16774,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,08:45:00,09:15:00,09:15:00,30.0,On Time,
16775,London Euston,Birmingham New Street,2024-04-13,08:45:00,10:05:00,,80.0,Cancelled,Traffic
16776,Liverpool Lime Street,London Paddington,2024-04-13,08:45:00,11:15:00,11:15:00,150.0,On Time,
16777,London Paddington,Reading,2024-04-13,09:00:00,10:00:00,10:00:00,60.0,On Time,
16778,Manchester Piccadilly,Leeds,2024-04-13,09:00:00,09:45:00,12:25:00,45.0,Delayed,Signal Failure
16779,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,09:15:00,09:45:00,09:45:00,30.0,On Time,
16780,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,09:30:00,10:00:00,10:00:00,30.0,On Time,
16781,London Euston,Birmingham New Street,2024-04-12,13:00:00,14:20:00,14:20:00,80.0,On Time,
16782,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,10:15:00,10:45:00,10:45:00,30.0,On Time,
16783,London Paddington,Reading,2024-04-12,13:30:00,14:30:00,14:30:00,60.0,On Time,
16784,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,11:00:00,11:30:00,11:30:00,30.0,On Time,
16785,London Paddington,Liverpool Lime Street,2024-04-12,14:00:00,16:30:00,16:30:00,150.0,On Time,
16786,Manchester Piccadilly,Sheffield,2024-04-13,11:00:00,11:45:00,11:45:00,45.0,On Time,
16787,London St Pancras,Birmingham New Street,2024-04-12,14:00:00,15:20:00,15:20:00,80.0,On Time,
16788,York,Edinburgh,2024-04-13,11:00:00,13:30:00,13:30:00,150.0,On Time,
16789,London Kings Cross,York,2024-04-13,11:00:00,12:50:00,12:50:00,110.0,On Time,
16790,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,11:15:00,11:45:00,11:45:00,30.0,On Time,
16791,London St Pancras,Birmingham New Street,2024-04-12,14:30:00,15:50:00,15:50:00,80.0,On Time,
16792,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,11:45:00,12:15:00,12:15:00,30.0,On Time,
16793,London Euston,Birmingham New Street,2024-04-13,11:45:00,13:05:00,13:05:00,80.0,On Time,
16794,London Euston,Birmingham New Street,2024-04-12,14:45:00,16:05:00,16:05:00,80.0,On Time,
16795,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,12:00:00,12:30:00,12:30:00,30.0,On Time,
16796,London Kings Cross,York,2024-04-12,15:00:00,16:50:00,16:50:00,110.0,On Time,
16797,Birmingham New Street,Liverpool Lime Street,2024-04-12,15:30:00,17:00:00,17:00:00,90.0,On Time,
16798,Liverpool Lime Street,Manchester Piccadilly,2024-04-13,12:30:00,13:00:00,13:00:00,30.0,On Time,
16799,York,Edinburgh,2024-04-13,12:45:00,15:15:00,15:15:00,150.0,On Time,
16800,London Euston,Birmingham New Street,2024-04-12,15:45:00,17:05:00,17:05:00,80.0,On Time,
16801,London Paddington,Reading,2024-04-12,15:45:00,16:45:00,16:45:00,60.0,On Time,
16802,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,16:00:00,16:30:00,16:30:00,30.0,On Time,
16803,Liverpool Lime Street,Manchester Piccadilly,2024-04-12,16:15:00,16:45:00,16:45:00,30.0,On Time,
16804,London St Pancras,Birmingham New Street,2024-04-13,13:15:00,14:35:00,14:35:00,80.0,On Time,
16805,London Euston,Birmingham New Street,2024-04-13,13:15:00,14:35:00,14:35:00,80.0,On Time,
16806,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,13:15:00,13:45:00,13:45:00,30.0,On Time,
16807,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,13:30:00,14:00:00,14:00:00,30.0,On Time,
16808,London Paddington,Reading,2024-04-13,13:30:00,14:30:00,14:30:00,60.0,On Time,
16809,Manchester Piccadilly,London Euston,2024-04-12,15:30:00,17:20:00,17:39:00,110.0,Delayed,Staffing
16810,Manchester Piccadilly,London Kings Cross,2024-04-12,16:30:00,18:45:00,18:45:00,135.0,On Time,
16811,London Paddington,Reading,2024-04-13,13:45:00,14:45:00,14:45:00,60.0,On Time,
16812,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,17:00:00,17:30:00,17:30:00,30.0,On Time,
16813,London Euston,Birmingham New Street,2024-04-12,17:00:00,18:20:00,18:20:00,80.0,On Time,
16814,London Paddington,Reading,2024-04-13,14:00:00,15:00:00,15:00:00,60.0,On Time,
16815,London Kings Cross,York,2024-04-12,17:15:00,19:05:00,19:05:00,110.0,On Time,
16816,Birmingham New Street,London Euston,2024-04-13,15:30:00,16:50:00,16:58:00,80.0,Delayed,Staffing
16817,London Paddington,Reading,2024-04-13,15:00:00,16:00:00,16:00:00,60.0,On Time,
16818,London Paddington,Reading,2024-04-12,18:15:00,19:15:00,19:15:00,60.0,On Time,
16819,Reading,London Paddington,2024-04-13,15:30:00,15:55:00,15:55:00,25.0,On Time,
16820,London Euston,Birmingham New Street,2024-04-13,15:30:00,16:50:00,16:50:00,80.0,On Time,
16821,Birmingham New Street,Coventry,2024-04-12,18:45:00,19:05:00,19:05:00,20.0,On Time,
16822,London Paddington,Reading,2024-04-13,15:45:00,16:45:00,16:45:00,60.0,On Time,
16823,Reading,Didcot,2024-04-12,18:45:00,19:00:00,19:00:00,15.0,On Time,
16824,London Paddington,Reading,2024-04-12,18:45:00,19:45:00,19:45:00,60.0,On Time,
16825,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,16:00:00,16:30:00,16:30:00,30.0,On Time,
16826,London Paddington,Reading,2024-04-12,19:00:00,20:00:00,20:00:00,60.0,On Time,
16827,London Euston,Birmingham New Street,2024-04-13,16:00:00,17:20:00,17:20:00,80.0,On Time,
16828,London Euston,Birmingham New Street,2024-04-12,19:00:00,20:20:00,20:20:00,80.0,On Time,
16829,York,Edinburgh,2024-04-12,19:00:00,21:30:00,21:30:00,150.0,On Time,
16830,London Kings Cross,York,2024-04-13,16:00:00,17:50:00,17:50:00,110.0,On Time,
16831,London St Pancras,Birmingham New Street,2024-04-13,16:00:00,17:20:00,17:20:00,80.0,On Time,
16832,London Kings Cross,Liverpool Lime Street,2024-04-13,16:15:00,18:30:00,18:30:00,135.0,On Time,
16833,London Paddington,Reading,2024-04-13,16:15:00,17:15:00,17:15:00,60.0,On Time,
16834,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,16:15:00,16:45:00,16:45:00,30.0,On Time,
16835,Birmingham New Street,Manchester Piccadilly,2024-04-13,16:15:00,17:35:00,17:35:00,80.0,On Time,
16836,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,19:15:00,19:45:00,19:45:00,30.0,On Time,
16837,London Kings Cross,York,2024-04-12,19:30:00,21:20:00,21:20:00,110.0,On Time,
16838,Manchester Piccadilly,Liverpool Lime Street,2024-04-12,19:30:00,20:00:00,20:00:00,30.0,On Time,
